open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,sma_14,rsi_14,order_block,fvg_distance,liquidity_distance
2022-06-24 08:00:00,20913.73,21326.52,20745.01,21169.53,13183.51662,2022-06-24 11:59:59.999,277576545.56509966,217542,6512.38968,137144920.1092344,0,20545.345714285715,62.65133621522048,1,1.7950000000018917,6.279999999998836
2022-06-24 12:00:00,21169.53,21457.0,20822.9,20884.17,18370.60567,2022-06-24 15:59:59.999,389061915.0317264,299081,9167.83158,194214184.0154506,0,20601.385000000002,61.426761240332645,1,1.9949999999953434,5.970000000001164
2022-06-24 16:00:00,20884.17,21267.36,20784.76,21253.61,12337.26438,2022-06-24 19:59:59.999,259499505.4941601,218586,5998.22278,126196539.6948359,0,20654.764285714286,61.003737068242,1,0.09000000000014552,4.389999999999418
2022-06-24 20:00:00,21253.79,21558.41,21146.0,21237.69,10733.21554,2022-06-24 23:59:59.999,228901468.2182007,190541,5719.74338,122015986.366873,0,20737.449285714283,69.38732443902552,1,2.694999999996071,18.090000000000146
2022-06-25 00:00:00,21237.68,21379.65,21121.72,21300.62,8834.12849,2022-06-25 03:59:59.999,187731751.32297087,152780,4326.4101,91932192.3112686,0,20821.969285714287,69.64850288264827,1,0.6499999999978172,0.6199999999989814
2022-06-25 04:00:00,21300.62,21614.5,21180.4,21508.13,8974.78284,2022-06-25 07:59:59.999,191687856.8079408,142138,4353.79889,93008984.3407973,0,20930.550714285713,74.60346747462187,1,2.1599999999998545,11.869999999998981
2022-06-25 08:00:00,21508.09,21555.71,21318.63,21340.22,6223.95714,2022-06-25 11:59:59.999,133339260.2103982,113922,2966.98652,63571378.798601,0,21011.010000000002,68.57943055825871,1,1.430000000000291,9.670000000001892
2022-06-25 12:00:00,21340.22,21372.89,20906.62,20961.89,12861.35689,2022-06-25 15:59:59.999,271813093.22609514,198348,6121.01768,129360724.7215575,0,21046.728571428568,57.908137445914775,1,9.965000000000146,1.110000000000582
2022-06-25 16:00:00,20961.89,21271.62,20915.0,21206.2,6430.18304,2022-06-25 19:59:59.999,135721280.3127953,123812,3274.42903,69120857.4462372,0,21087.257857142857,58.78607507517735,1,0.005000000001018634,4.779999999998836
2022-06-25 20:00:00,21206.21,21588.43,21146.04,21491.19,8107.26954,2022-06-25 23:59:59.999,173579896.0945517,143540,4197.5392,89869150.8442871,0,21168.635000000002,67.65154285218486,1,4.9099999999998545,10.539999999997235
2022-06-26 00:00:00,21491.18,21544.49,21282.13,21426.23,5764.98379,2022-06-26 03:59:59.999,123455870.2453438,111018,2826.39151,60519892.2759213,0,21205.50428571428,59.4400043892536,1,2.75,1.5600000000013097
2022-06-26 04:00:00,21426.23,21526.0,21336.96,21396.52,5247.37654,2022-06-26 07:59:59.999,112478237.9522627,100378,2641.12903,56609852.3052286,0,21225.960714285717,55.58572158574497,1,2.264999999999418,6.720000000001164
2022-06-26 08:00:00,21396.52,21777.0,21365.15,21708.6,7858.63639,2022-06-26 11:59:59.999,169039869.0236691,130790,4145.21423,89197136.4379035,0,21271.308571428573,61.18016250655976,1,0.1499999999978172,14.400000000001455
2022-06-26 12:00:00,21708.6,21888.0,21197.12,21326.11,16730.13311,2022-06-26 15:59:59.999,359402541.4484664,234525,8055.1702,173035280.9722752,0,21300.765000000003,56.73454723605781,1,3.3650000000016007,3.9900000000016007
2022-06-26 16:00:00,21325.98,21445.88,21115.3,21283.6,7358.10626,2022-06-26 19:59:59.999,156412732.4663572,134821,3468.84026,73748944.4208969,0,21308.912857142856,52.00231704962347,1,0.27999999999883585,5.869999999998981
2022-06-26 20:00:00,21283.6,21425.0,20964.73,21038.07,10318.86855,2022-06-26 23:59:59.999,218469116.02681568,173774,4914.41849,104081447.3098143,0,21319.905714285713,52.73977967827619,1,0.005000000001018634,8.069999999999709
2022-06-27 00:00:00,21038.08,21190.1,20926.01,21171.32,9115.31096,2022-06-27 03:59:59.999,192120847.09567913,138842,4585.45098,96644965.3213504,0,21314.027857142857,48.40053956764614,1,0.005000000001018634,8.069999999999709
2022-06-27 04:00:00,21171.33,21404.52,21142.86,21363.22,7287.10643,2022-06-27 07:59:59.999,154908274.7726499,112477,3835.58054,81537404.8232906,0,21322.994285714285,52.28368402094307,1,0.004999999997380655,2.209999999999127
2022-06-27 08:00:00,21363.23,21539.85,21285.48,21304.55,9031.44056,2022-06-27 11:59:59.999,193499263.9566279,142583,4505.56759,96555442.7105758,0,21323.275,50.07160687280215,1,0.005000000001018634,2.5
2022-06-27 12:00:00,21304.56,21343.83,20590.0,20754.73,20746.1707,2022-06-27 15:59:59.999,433243799.35277617,300694,10075.64613,210415520.0699332,0,21269.460714285717,37.79507915216783,1,0.005000000001018634,4.720000000001164
2022-06-27 16:00:00,20754.74,20945.0,20510.0,20855.37,11119.4703,2022-06-27 19:59:59.999,230982761.5945434,180710,5417.08872,112537977.7770413,0,21234.82857142857,41.97052851923856,1,0.005000000001018634,1.110000000000582
2022-06-27 20:00:00,20855.38,20966.73,20680.0,20742.56,7175.50235,2022-06-27 23:59:59.999,149614279.0681884,126908,3573.12644,74500173.1084883,0,21219.162142857145,46.0174966499254,1,0.005000000001018634,3.5600000000013097
2022-06-28 00:00:00,20742.57,20873.82,20510.0,20735.03,10262.74079,2022-06-28 03:59:59.999,212275914.462367,162784,4916.87881,101711025.9168571,0,21185.507142857146,40.63983725947493,1,1.3149999999986903,1.6900000000023283
2022-06-28 04:00:00,20735.03,20933.0,20703.3,20879.39,6632.57985,2022-06-28 07:59:59.999,138116547.4724609,122225,3310.84879,68940127.7711063,0,21141.807142857142,37.12682955568836,1,2.7850000000034925,4.579999999998108
2022-06-28 08:00:00,20879.39,21212.1,20870.01,20998.13,11148.66059,2022-06-28 11:59:59.999,234707259.8698518,170676,5265.49014,110831857.176503,0,21111.228571428568,41.19150302052645,1,0.005000000001018634,15.270000000000437
2022-06-28 12:00:00,20998.14,21129.19,20588.0,20606.4,14177.40504,2022-06-28 15:59:59.999,296162402.7149973,226632,6855.12128,143266844.8868372,0,21054.79142857143,35.85059060335382,1,0.6549999999988358,5.079999999998108
2022-06-28 16:00:00,20606.4,20771.8,20218.0,20255.01,13851.70032,2022-06-28 19:59:59.999,283627861.3950386,233018,6373.06599,130547165.5782903,0,20950.963571428572,24.330624397376596,1,6.109999999996944,3.3299999999981083
2022-06-28 20:00:00,20255.01,20463.2,20202.01,20281.29,7727.99661,2022-06-28 23:59:59.999,156972992.016833,149162,3769.38031,76555150.4300323,0,20876.33357142857,28.893889687939463,1,0.8550000000032014,1.680000000000291
2022-06-29 00:00:00,20281.28,20398.0,20152.0,20282.96,9403.50591,2022-06-29 03:59:59.999,190939659.4751608,153442,5013.49896,101780541.7945999,0,20804.859285714287,29.44723783233107,1,1.2750000000014552,1.430000000000291
2022-06-29 04:00:00,20282.96,20381.1,19889.0,20093.75,15182.30368,2022-06-29 07:59:59.999,305513569.0494492,220924,7219.40921,145315936.0599089,0,20737.407857142858,30.14465937762833,1,1.194999999999709,8.409999999999854
2022-06-29 08:00:00,20093.74,20233.98,19854.92,20104.8,13703.37348,2022-06-29 11:59:59.999,274951366.1001114,190063,6636.8296,133184612.1504773,0,20661.227857142858,26.36049295150285,1,0.005000000001018634,2.639999999999418
2022-06-29 12:00:00,20104.81,20254.2,19892.97,20084.48,16651.90425,2022-06-29 15:59:59.999,334288008.3286668,262939,8312.85592,166915911.4347397,0,20569.889285714286,19.323296005220215,1,1.5900000000001455,9.479999999999563
2022-06-29 16:00:00,20084.48,20268.0,19921.85,20223.63,9428.79866,2022-06-29 19:59:59.999,189129117.4467289,166250,4576.7728,91811659.8239632,0,20492.68071428571,25.033029981059826,1,2.2700000000004366,1.430000000000291
2022-06-29 20:00:00,20223.63,20432.31,20052.74,20123.01,12939.15781,2022-06-29 23:59:59.999,261728069.608807,217018,6054.7551,122464705.1271698,0,20447.557857142856,31.58787525502774,1,0.6200000000026193,5.380000000001019
2022-06-30 00:00:00,20123.0,20179.08,19951.08,20077.01,7486.04781,2022-06-30 03:59:59.999,150167181.8665136,129040,3730.05958,74824026.2649743,0,20391.960714285717,26.56756138386146,1,2.5499999999992724,2.0099999999983993
2022-06-30 04:00:00,20077.01,20091.15,19310.0,19435.9,15063.43516,2022-06-30 07:59:59.999,296192449.0546931,227861,6657.77486,130922912.5197232,0,20298.627857142856,20.156132945970242,1,0.875,6.0900000000001455
2022-06-30 08:00:00,19435.89,19440.73,18921.59,19101.36,19458.59354,2022-06-30 11:59:59.999,372225464.26775616,291134,8955.11212,171345357.8285571,0,20181.937142857143,17.536573442970962,1,0.9749999999985448,0.3600000000005821
2022-06-30 12:00:00,19101.35,19341.26,18756.71,19143.98,20353.89512,2022-06-30 15:59:59.999,388330941.5807249,310075,9935.74152,189623903.96401033,0,20057.979285714282,14.061704004671967,1,0.024999999997817213,9.979999999999563
2022-06-30 16:00:00,19143.97,19295.89,18850.21,18927.34,11722.71426,2022-06-30 19:59:59.999,223520102.7637191,199665,6021.68327,114805530.7271253,0,19910.065714285713,8.787460246066416,1,6.094999999997526,1.4000000000014552
2022-06-30 20:00:00,18927.33,19980.0,18626.0,19942.21,19761.96217,2022-06-30 23:59:59.999,378558229.498037,280388,10147.61347,194498846.04520553,0,19862.62357142857,39.4084459427135,1,8.610000000000582,8.130000000001019
2022-07-01 00:00:00,19942.21,20918.35,19658.97,19730.76,30584.24162,2022-07-01 03:59:59.999,619265425.1884536,390617,15477.1681,313495554.7541831,0,19825.17714285714,41.24946169792992,1,0.005000000001018634,0.7599999999983993
2022-07-01 04:00:00,19730.77,19773.71,19315.91,19579.11,19730.02792,2022-07-01 07:59:59.999,384956408.712108,261631,9980.83504,194710297.45656568,0,19775.02142857143,38.75036047294047,1,1.8349999999991269,1.110000000000582
2022-07-01 08:00:00,19579.11,19821.28,18975.0,19191.03,18433.76251,2022-07-01 11:59:59.999,356896901.732921,268426,9062.5707,175529373.4553646,0,19697.02642857143,34.43351172265923,1,0.4599999999991269,3.970000000001164
2022-07-01 12:00:00,19191.02,19669.22,19130.21,19290.94,21382.48293,2022-07-01 15:59:59.999,414274217.1097455,394534,10775.82659,208818975.03916353,0,19639.682857142856,38.25617830257954,1,0.005000000001018634,10.75
2022-07-01 16:00:00,19290.95,19544.52,19253.01,19390.17,11380.23092,2022-07-01 19:59:59.999,220844511.8103348,187790,5820.85193,112955185.6499276,0,19588.637857142858,39.80902346992033,1,2.125,5.740000000001601
2022-07-01 20:00:00,19390.17,19686.71,19221.03,19279.8,10333.84904,2022-07-01 23:59:59.999,200778905.4159659,165365,5300.36547,102983035.6013217,0,19531.160714285714,38.81220385736213,1,1.0850000000027649,11.709999999999127
2022-07-02 00:00:00,19279.8,19387.44,19063.52,19130.9,11055.38947,2022-07-02 03:59:59.999,212524193.8915582,169282,5524.16889,106193077.073938,0,19453.108571428573,34.84840501498893,1,2.735000000000582,0.48999999999796273
2022-07-02 04:00:00,19130.9,19299.0,19112.51,19126.81,6108.63933,2022-07-02 07:59:59.999,117341249.8652425,103931,3034.02061,58280793.4867176,0,19381.95142857143,35.80693326038765,1,1.1199999999989814,4.579999999998108
2022-07-02 08:00:00,19126.81,19285.01,18977.01,19195.21,8754.55003,2022-07-02 11:59:59.999,167668710.7578299,152660,4633.40306,88774192.3433157,0,19318.96571428571,37.51649272621223,1,0.7450000000026193,0.20999999999912689
2022-07-02 12:00:00,19195.21,19467.39,19152.13,19229.39,8564.79267,2022-07-02 15:59:59.999,165188809.6867263,146229,4596.74129,88659740.488462,0,19304.215,46.46983004721476,1,2.8649999999979627,1.7099999999991269
2022-07-02 16:00:00,19229.39,19408.01,19191.91,19273.27,7098.48826,2022-07-02 19:59:59.999,136974917.1748383,166810,3558.23263,68657890.1856185,0,19316.494285714285,53.26295330395139,1,0.49499999999898137,5.180000000000291
2022-07-02 20:00:00,19273.27,19383.01,19200.0,19252.81,4598.44234,2022-07-02 23:59:59.999,88717655.4968712,94596,2347.34131,45285611.7983237,0,19324.26785714286,52.08318179555995,1,0.005000000001018634,2.220000000001164
2022-07-03 00:00:00,19252.82,19307.42,19173.46,19264.29,4294.23479,2022-07-03 03:59:59.999,82608909.6272891,78884,2194.07809,42208830.6960334,0,19348.335714285717,56.99952221691356,1,2.8949999999967986,2.709999999999127
2022-07-03 04:00:00,19264.29,19400.0,18781.0,19139.74,15809.13628,2022-07-03 07:59:59.999,302097370.70019567,209706,7611.59167,145511329.3461856,0,19291.016428571427,23.544305466725532,1,0.005000000001018634,5.740000000001601
2022-07-03 08:00:00,19139.75,19155.44,18930.19,19089.8,6142.70929,2022-07-03 11:59:59.999,117001213.9740828,123463,3006.09018,57257362.1288802,0,19245.233571428573,26.350433909911985,1,3.024999999997817,1.2000000000007276
2022-07-03 12:00:00,19089.79,19136.43,18964.0,19046.78,6155.24871,2022-07-03 15:59:59.999,117234202.1197118,158798,2997.66185,57092947.1045882,0,19207.21,28.646840327639907,1,2.1300000000010186,8.530000000002474
2022-07-03 16:00:00,19046.78,19565.05,19011.66,19492.16,8982.05603,2022-07-03 19:59:59.999,172990009.116264,169557,4848.18854,93387846.2238366,0,19228.719285714287,61.54825547058965,1,2.100000000002183,1.069999999999709
2022-07-03 20:00:00,19492.15,19647.63,19213.58,19315.83,9704.08121,2022-07-03 23:59:59.999,188324185.8577119,140378,4704.35259,91294559.9374751,0,19230.497142857144,50.90167438288389,1,3.3800000000010186,0.20999999999912689
2022-07-04 00:00:00,19315.83,19343.43,19055.31,19103.54,7770.13823,2022-07-04 03:59:59.999,149071885.8482229,122315,3855.9195,73974681.9362057,0,19210.023571428574,40.40260636053768,1,0.2599999999983993,2.540000000000873
2022-07-04 04:00:00,19103.54,19189.0,19082.92,19120.6,4549.72552,2022-07-04 07:59:59.999,87022116.5417717,86301,2165.57431,41420479.2117996,0,19198.652142857143,44.314123260664545,1,2.654999999998836,3.5599999999976717
2022-07-04 08:00:00,19120.6,19855.7,19110.04,19806.49,17099.24484,2022-07-04 11:59:59.999,332885595.9499157,264834,8962.84441,174506654.2578592,0,19246.908571428572,67.43953122176617,1,5.015000000003056,3.5099999999983993
2022-07-04 12:00:00,19806.48,20143.02,19496.84,19801.47,19985.00775,2022-07-04 15:59:59.999,394664398.6593574,374033,10209.43579,201678011.13361648,0,19295.09857142857,67.40716659442276,1,0.004999999997380655,0.09000000000014552
2022-07-04 16:00:00,19801.48,20050.0,19676.9,19829.99,12091.86186,2022-07-04 19:59:59.999,240104728.3064468,245442,6084.10776,120830230.1952226,0,19340.44,66.72233930453112,1,2.1850000000013097,2.959999999999127
2022-07-04 20:00:00,19829.98,20354.01,19733.95,20236.71,13318.06781,2022-07-04 23:59:59.999,267238970.2158674,189918,7265.84264,145831475.253317,0,19412.39142857143,72.18238833052928,1,3.2700000000004366,1.2400000000016007
2022-07-05 00:00:00,20236.71,20478.4,20159.59,20312.98,10723.86043,2022-07-05 03:59:59.999,217698131.3060302,168255,5854.22639,118846640.4177566,0,19486.65642857143,72.57363445697436,1,0.005000000001018634,8.209999999999127
2022-07-05 04:00:00,20312.99,20470.78,20177.0,20215.69,10783.14938,2022-07-05 07:59:59.999,219050834.8651358,157889,5024.99245,102073041.9004799,0,19555.433571428573,70.23061149023424,1,0.00999999999839929,9.37000000000262
2022-07-05 08:00:00,20215.68,20215.69,19478.0,19520.39,16101.90897,2022-07-05 11:59:59.999,319033143.2386197,314582,7496.81929,148492983.2304315,0,19573.72642857143,54.17975048799115,1,0.005000000001018634,0.3899999999994179
2022-07-05 12:00:00,19520.4,19594.52,19304.4,19519.98,19572.60858,2022-07-05 15:59:59.999,380570060.525887,392423,9609.46533,186825082.2901523,0,19600.886428571426,56.46789864736136,1,0.4150000000008731,0.020000000000436557
2022-07-05 16:00:00,19519.98,20500.0,19479.53,20398.21,21205.75892,2022-07-05 19:59:59.999,422869246.3309652,309292,11349.56919,226413204.80250368,0,19694.344285714287,67.36337264082087,1,3.8549999999995634,4.8400000000001455
2022-07-05 20:00:00,20398.21,20750.0,20103.05,20175.83,17653.85128,2022-07-05 23:59:59.999,360728693.90079266,269832,9023.40242,184458840.7431516,0,19774.990714285716,64.30230878951335,1,0.004999999997380655,4.169999999998254
2022-07-06 00:00:00,20175.84,20414.01,19761.25,19951.47,13505.59399,2022-07-06 03:59:59.999,270657439.4097634,186620,6526.08832,130822495.4418995,0,19807.79857142857,56.163464454505714,1,10.154999999998836,0.3999999999978172
2022-07-06 04:00:00,19951.47,20337.84,19864.45,20162.22,14768.32563,2022-07-06 07:59:59.999,296783289.3919528,210526,7532.37074,151386451.1259905,0,19868.255,61.25371959505277,1,4.325000000000728,4.360000000000582
2022-07-06 08:00:00,20162.21,20303.65,20033.37,20103.43,10987.55751,2022-07-06 11:59:59.999,221609111.50055727,198118,5391.64252,108754332.2194989,0,19939.675714285717,63.86044873980798,1,0.004999999997380655,1.2700000000004366
2022-07-06 12:00:00,20103.44,20366.2,19961.02,20148.86,16962.89906,2022-07-06 15:59:59.999,341896583.1343005,259230,8657.55248,174502017.3694023,0,20013.12285714286,64.14247832401745,1,0.11000000000058208,1.139999999999418
2022-07-06 16:00:00,20148.85,20478.08,20133.55,20328.55,13872.42224,2022-07-06 19:59:59.999,281736587.2962028,229282,7063.2087,143425821.1857283,0,20050.41285714286,58.34185532219506,1,1.765000000003056,1.6900000000023283
2022-07-06 20:00:00,20328.55,20675.22,20277.04,20564.51,12342.78237,2022-07-06 23:59:59.999,252798937.276855,388445,6409.87157,131259462.3001665,0,20104.915714285715,61.35442397547689,1,0.8700000000026193,1.1499999999978172
2022-07-07 00:00:00,20564.51,20594.77,20385.87,20480.61,8030.93228,2022-07-07 03:59:59.999,164555190.1926855,144569,3937.79416,80693745.9923581,0,20151.38857142857,59.524576340660765,1,4.775000000001455,2.0
