open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-06-16 16:00:00,66712.80000000,66744.71000000,66522.00000000,66562.52000000,1140.46531000,2024-06-16 19:59:59.999,75955934.48713030,101252,578.42051000,38522303.21030110,0
2024-06-16 20:00:00,66562.52000000,66998.70000000,66460.00000000,66676.87000000,2031.39511000,2024-06-16 23:59:59.999,135489612.81627400,157865,1050.30951000,70055511.84794120,0
2024-06-17 00:00:00,66676.86000000,66913.69000000,66155.00000000,66222.00000000,3307.38167000,2024-06-17 03:59:59.999,219720525.15214150,171502,1647.36084000,109416212.47073850,0
2024-06-17 04:00:00,66222.00000000,66567.68000000,65939.67000000,66172.00000000,2843.05342000,2024-06-17 07:59:59.999,188337413.51906690,185398,1337.47918000,88612989.71282530,0
2024-06-17 08:00:00,66172.00000000,66317.64000000,65556.00000000,65817.20000000,4095.43003000,2024-06-17 11:59:59.999,269964950.40158420,268266,2001.37121000,131936388.73305470,0
2024-06-17 12:00:00,65817.20000000,65827.90000000,65130.00000000,65368.00000000,5353.73577000,2024-06-17 15:59:59.999,350737065.90672520,361944,2746.01944000,179920031.48004450,0
2024-06-17 16:00:00,65368.00000000,67298.81000000,65138.00000000,66691.99000000,8280.08295000,2024-06-17 19:59:59.999,550126204.44303770,372101,4294.23763000,285409294.93109340,0
2024-06-17 20:00:00,66691.99000000,66764.70000000,66164.01000000,66504.33000000,3506.48467000,2024-06-17 23:59:59.999,233175067.33401000,183409,1690.42601000,112408436.20273890,0
2024-06-18 00:00:00,66504.33000000,66588.23000000,64569.00000000,65500.00000000,11041.36558000,2024-06-18 03:59:59.999,721128521.02807600,531263,4733.59276000,309088488.33750480,0
2024-06-18 04:00:00,65500.00000000,65845.47000000,65344.24000000,65672.51000000,4340.32865000,2024-06-18 07:59:59.999,284860915.94702250,257968,2071.51423000,135971618.62380120,0
2024-06-18 08:00:00,65672.51000000,65750.01000000,65100.00000000,65366.00000000,3732.15562000,2024-06-18 11:59:59.999,244251705.97931130,286497,1835.06223000,120099135.18290030,0
2024-06-18 12:00:00,65366.00000000,65433.97000000,64261.12000000,64706.00000000,11395.51177000,2024-06-18 15:59:59.999,739068798.33755880,586414,5689.79875000,369072034.49538870,0
2024-06-18 16:00:00,64705.99000000,64904.91000000,64060.00000000,64412.19000000,6974.93160000,2024-06-18 19:59:59.999,450120734.78965940,272276,3360.52946000,216908469.50683840,0
2024-06-18 20:00:00,64412.18000000,65305.00000000,64178.10000000,65175.32000000,4865.80922000,2024-06-18 23:59:59.999,315711129.94946210,217293,2385.91618000,154806987.44284740,0
2024-06-19 00:00:00,65175.32000000,65603.91000000,64810.62000000,65404.00000000,5262.16662000,2024-06-19 03:59:59.999,343285930.46634390,244150,2927.83560000,191065334.59855020,0
2024-06-19 04:00:00,65404.00000000,65727.54000000,65158.05000000,65326.89000000,3599.20908000,2024-06-19 07:59:59.999,235674471.77891610,162573,1764.89168000,115582032.38988250,0
2024-06-19 08:00:00,65326.89000000,65544.00000000,65000.00000000,65210.00000000,3851.72512000,2024-06-19 11:59:59.999,251196670.95928750,162146,1835.03079000,119689567.97339240,0
2024-06-19 12:00:00,65210.00000000,65310.02000000,64756.28000000,64922.00000000,3230.69752000,2024-06-19 15:59:59.999,210082611.76163660,192476,1705.93673000,110943609.77825810,0
2024-06-19 16:00:00,64921.99000000,65284.37000000,64791.76000000,64882.01000000,2587.30051000,2024-06-19 19:59:59.999,168227871.98036710,193610,1287.83959000,83739781.47848320,0
2024-06-19 20:00:00,64882.02000000,65087.76000000,64666.00000000,64974.37000000,1529.69691000,2024-06-19 23:59:59.999,99264397.00798040,123503,768.24741000,49855398.09516200,0
2024-06-20 00:00:00,64974.37000000,65407.40000000,64818.72000000,65189.99000000,2764.12678000,2024-06-20 03:59:59.999,179859716.40859860,156497,1365.75397000,88885266.33546160,0
2024-06-20 04:00:00,65190.00000000,65967.39000000,65070.91000000,65858.84000000,3218.48909000,2024-06-20 07:59:59.999,210962555.47849590,160201,1686.47843000,110539907.44776410,0
2024-06-20 08:00:00,65858.84000000,66482.94000000,65559.45000000,66169.85000000,3716.69714000,2024-06-20 11:59:59.999,245281629.42297530,211283,1885.07108000,124398390.05478000,0
2024-06-20 12:00:00,66169.86000000,66300.50000000,64658.06000000,64831.23000000,7331.76705000,2024-06-20 15:59:59.999,478936346.67459510,397127,3318.80437000,216770848.17916890,0
2024-06-20 16:00:00,64831.24000000,65217.21000000,64559.15000000,65050.00000000,5208.45123000,2024-06-20 19:59:59.999,338083869.25192450,234208,2690.43330000,174640893.78737950,0
2024-06-20 20:00:00,65049.99000000,65200.11000000,64848.70000000,64869.99000000,2025.75902000,2024-06-20 23:59:59.999,131772034.92978070,123371,882.33819000,57410765.41244240,0
2024-06-21 00:00:00,64869.99000000,65066.66000000,64345.00000000,64506.14000000,3151.09938000,2024-06-21 03:59:59.999,204145585.40908000,186509,1306.81349000,84689340.74302550,0
2024-06-21 04:00:00,64506.15000000,64739.09000000,64190.76000000,64201.63000000,3017.09525000,2024-06-21 07:59:59.999,194727082.74311120,149794,1323.49836000,85418843.86812540,0
2024-06-21 08:00:00,64201.63000000,64372.15000000,63522.75000000,63770.00000000,6116.25686000,2024-06-21 11:59:59.999,391080765.82033490,272664,2724.85411000,174223253.37640480,0
2024-06-21 12:00:00,63770.01000000,64360.00000000,63379.35000000,63732.02000000,7918.52722000,2024-06-21 15:59:59.999,505328850.94546830,360434,4096.15658000,261424946.18681200,0
2024-06-21 16:00:00,63732.02000000,64264.95000000,63465.17000000,64232.01000000,4035.76865000,2024-06-21 19:59:59.999,257677517.89346730,234472,2212.65110000,141286804.25586470,0
2024-06-21 20:00:00,64232.01000000,64460.14000000,63828.09000000,64143.56000000,1754.81706000,2024-06-21 23:59:59.999,112581736.89715420,158744,879.28596000,56419422.26167620,0
2024-06-22 00:00:00,64143.56000000,64342.54000000,63943.82000000,64327.45000000,1615.03389000,2024-06-22 03:59:59.999,103680576.72331690,118257,842.04443000,54075100.71599780,0
2024-06-22 04:00:00,64327.46000000,64540.26000000,64253.07000000,64520.00000000,2121.70614000,2024-06-22 07:59:59.999,136625633.84394930,124411,1166.92792000,75147310.86578360,0
2024-06-22 08:00:00,64519.99000000,64546.81000000,64214.43000000,64265.26000000,1376.34835000,2024-06-22 11:59:59.999,88545116.96720250,101583,604.06433000,38861535.07787210,0
2024-06-22 12:00:00,64265.27000000,64397.82000000,64246.52000000,64307.08000000,930.39133000,2024-06-22 15:59:59.999,59822354.98113890,89298,472.76128000,30397347.66767910,0
2024-06-22 16:00:00,64307.09000000,64362.00000000,64218.50000000,64295.01000000,729.09750000,2024-06-22 19:59:59.999,46870704.25230150,69463,434.16312000,27909968.68576390,0
2024-06-22 20:00:00,64295.01000000,64330.00000000,64246.01000000,64262.01000000,536.37821000,2024-06-22 23:59:59.999,34482860.57229920,59820,236.32937000,15192632.44126530,0
2024-06-23 00:00:00,64262.01000000,64521.00000000,64262.00000000,64416.14000000,1222.91150000,2024-06-23 03:59:59.999,78787459.35792900,81747,627.63750000,40431207.99620980,0
2024-06-23 04:00:00,64416.14000000,64433.03000000,64349.49000000,64415.27000000,526.41413000,2024-06-23 07:59:59.999,33898569.40584800,52507,229.27770000,14764382.14722320,0
2024-06-23 08:00:00,64415.27000000,64437.28000000,64252.85000000,64341.45000000,945.73190000,2024-06-23 11:59:59.999,60873470.97575460,71832,447.01769000,28773190.78267640,0
2024-06-23 12:00:00,64341.46000000,64429.10000000,64049.41000000,64094.00000000,1383.12991000,2024-06-23 15:59:59.999,88832311.69164520,104765,676.68990000,43460774.22936990,0
2024-06-23 16:00:00,64094.01000000,64187.62000000,63918.58000000,64149.78000000,1430.37834000,2024-06-23 19:59:59.999,91657057.82765570,113397,824.89085000,52858572.15787590,0
2024-06-23 20:00:00,64149.78000000,64159.00000000,63178.32000000,63210.01000000,2715.88869000,2024-06-23 23:59:59.999,172799655.74411270,168511,1169.16600000,74397608.22052210,0
2024-06-24 00:00:00,63210.01000000,63369.80000000,62695.02000000,62862.00000000,4626.61921000,2024-06-24 03:59:59.999,291776615.12028800,251556,1972.62380000,124412917.04332860,0
2024-06-24 04:00:00,62862.00000000,62952.00000000,62160.72000000,62456.00000000,5068.08372000,2024-06-24 07:59:59.999,316690536.89898840,274765,2477.40998000,154802485.83737960,0
2024-06-24 08:00:00,62456.00000000,62975.60000000,60567.01000000,61291.95000000,12136.79401000,2024-06-24 11:59:59.999,746738414.50538110,512673,5597.42573000,344490295.86993570,0
2024-06-24 12:00:00,61291.95000000,61700.00000000,60670.36000000,60843.99000000,5796.95477000,2024-06-24 15:59:59.999,355046078.37454210,297524,2925.54746000,179243411.15518740,0
2024-06-24 16:00:00,60843.99000000,61044.44000000,59058.00000000,59306.72000000,16409.89475000,2024-06-24 19:59:59.999,987358510.26744380,550028,7542.31892000,453749087.20135940,0
2024-06-24 20:00:00,59306.72000000,60442.71000000,58402.00000000,60293.30000000,8123.00768000,2024-06-24 23:59:59.999,483243305.75810740,304241,3980.26839000,236934940.41946360,0
2024-06-25 00:00:00,60293.30000000,61598.87000000,60257.06000000,61302.59000000,4817.65654000,2024-06-25 03:59:59.999,293341133.71074640,211866,2501.17870000,152177434.24357380,0
2024-06-25 04:00:00,61302.59000000,61420.00000000,60624.63000000,60685.16000000,4078.38689000,2024-06-25 07:59:59.999,249089990.13599030,203483,1915.20271000,116980487.68349980,0
2024-06-25 08:00:00,60685.16000000,61583.18000000,60668.01000000,61187.64000000,4679.07209000,2024-06-25 11:59:59.999,286241311.19002220,178101,2320.41114000,141954647.95859110,0
2024-06-25 12:00:00,61187.64000000,62134.00000000,60953.23000000,61810.00000000,8735.80046000,2024-06-25 15:59:59.999,537670978.86302580,336572,4134.85778000,254602820.86541580,0
2024-06-25 16:00:00,61810.00000000,62420.00000000,61135.37000000,61975.46000000,6527.99194000,2024-06-25 19:59:59.999,403052577.47287730,242496,3367.01868000,207934474.77628040,0
2024-06-25 20:00:00,61975.46000000,62162.49000000,61664.00000000,61806.01000000,2350.33569000,2024-06-25 23:59:59.999,145505317.47320810,104963,1121.41557000,69421742.98358060,0
2024-06-26 00:00:00,61806.01000000,62487.81000000,61643.48000000,61936.07000000,3538.82122000,2024-06-26 03:59:59.999,219449416.06144340,137754,1935.59693000,120022195.97356020,0
2024-06-26 04:00:00,61936.07000000,61990.00000000,61520.00000000,61720.02000000,3492.11682000,2024-06-26 07:59:59.999,215385765.14408920,130506,1708.22666000,105365068.07855220,0
2024-06-26 08:00:00,61720.02000000,61754.60000000,61149.64000000,61445.26000000,3493.40400000,2024-06-26 11:59:59.999,214449236.80284490,145542,1583.35426000,97177929.15550360,0
2024-06-26 12:00:00,61445.26000000,61980.00000000,61182.80000000,61467.86000000,4713.90642000,2024-06-26 15:59:59.999,290192416.04168810,230756,2415.16132000,148706424.30726270,0
2024-06-26 16:00:00,61467.85000000,61547.02000000,60715.30000000,61000.01000000,5015.68985000,2024-06-26 19:59:59.999,306286298.89991640,291934,2586.93882000,157949452.87874300,0
2024-06-26 20:00:00,61000.01000000,61155.66000000,60712.00000000,60864.99000000,2231.72632000,2024-06-26 23:59:59.999,135953860.40550990,175660,1205.74854000,73455140.04292640,0
2024-06-27 00:00:00,60864.98000000,61300.00000000,60764.73000000,61037.31000000,2391.00432000,2024-06-27 03:59:59.999,145863114.39104840,145592,1250.28996000,76273697.59907690,0
2024-06-27 04:00:00,61037.31000000,61192.00000000,60606.63000000,60794.01000000,2714.73648000,2024-06-27 07:59:59.999,165224841.76619300,147883,1492.19516000,90806403.79414310,0
2024-06-27 08:00:00,60794.01000000,61455.15000000,60736.62000000,61196.02000000,2628.05752000,2024-06-27 11:59:59.999,160608336.16878360,153306,1381.45030000,84422408.81407420,0
2024-06-27 12:00:00,61196.01000000,62389.22000000,61154.60000000,61576.00000000,6247.05892000,2024-06-27 15:59:59.999,385933502.20675800,358878,3046.99538000,188216853.13498060,0
2024-06-27 16:00:00,61576.00000000,62015.52000000,61411.70000000,61450.00000000,2557.37367000,2024-06-27 19:59:59.999,157865211.30308170,149494,1163.92573000,71863403.13695800,0
2024-06-27 20:00:00,61450.00000000,61719.92000000,61338.56000000,61706.47000000,1806.05540000,2024-06-27 23:59:59.999,111210158.94702730,107023,963.40847000,59331364.57795060,0
2024-06-28 00:00:00,61706.46000000,62225.31000000,61472.37000000,61828.17000000,3950.34413000,2024-06-28 03:59:59.999,244250368.69586750,193092,2190.45333000,135455395.93312140,0
2024-06-28 04:00:00,61828.17000000,61834.41000000,61236.00000000,61350.01000000,2679.62058000,2024-06-28 07:59:59.999,164865166.83743190,141524,1318.08410000,81088381.34280640,0
2024-06-28 08:00:00,61350.01000000,61792.34000000,61212.11000000,61690.00000000,3397.52649000,2024-06-28 11:59:59.999,209015894.64196370,151602,1710.98745000,105282682.21610620,0
2024-06-28 12:00:00,61690.00000000,61875.00000000,60751.00000000,61062.01000000,7645.83227000,2024-06-28 15:59:59.999,468834091.30683500,446356,3817.81646000,234107218.14988850,0
2024-06-28 16:00:00,61062.00000000,61119.58000000,60079.41000000,60123.73000000,5131.47495000,2024-06-28 19:59:59.999,311332069.04124430,400828,2600.77145000,157858256.68541780,0
2024-06-28 20:00:00,60123.73000000,60450.00000000,60063.00000000,60427.84000000,2016.39413000,2024-06-28 23:59:59.999,121574441.50329360,146224,1023.42629000,61707856.46389430,0
2024-06-29 00:00:00,60427.84000000,61009.29000000,60383.77000000,60762.00000000,3105.17344000,2024-06-29 03:59:59.999,188606943.67325610,168878,1452.90115000,88246849.40937630,0
2024-06-29 04:00:00,60762.00000000,61146.64000000,60704.46000000,61052.30000000,1662.89798000,2024-06-29 07:59:59.999,101305437.95782420,112314,926.63777000,56458188.59548820,0
2024-06-29 08:00:00,61052.30000000,61224.00000000,60890.03000000,61102.33000000,2290.41854000,2024-06-29 11:59:59.999,139774110.21201290,124355,1144.81572000,69850637.98253570,0
2024-06-29 12:00:00,61102.33000000,61182.70000000,60949.67000000,61106.00000000,1996.83297000,2024-06-29 15:59:59.999,121932141.69228740,146348,855.42971000,52232120.14637570,0
2024-06-29 16:00:00,61106.00000000,61124.00000000,60915.12000000,61057.39000000,1250.42383000,2024-06-29 19:59:59.999,76287637.10184210,109125,567.64101000,34631376.68303130,0
2024-06-29 20:00:00,61057.38000000,61090.00000000,60839.51000000,60986.68000000,1203.81228000,2024-06-29 23:59:59.999,73439601.85089160,106649,514.26375000,31372081.87409210,0
2024-06-30 00:00:00,60986.68000000,61078.01000000,60740.94000000,60898.32000000,1806.11748000,2024-06-30 03:59:59.999,110019213.22428950,140892,840.71961000,51214550.38954340,0
2024-06-30 04:00:00,60898.32000000,61782.00000000,60712.21000000,61528.01000000,3143.78973000,2024-06-30 07:59:59.999,192754715.47135290,183434,1589.66719000,97417063.47291730,0
2024-06-30 08:00:00,61528.01000000,61713.65000000,61393.07000000,61560.00000000,2353.60654000,2024-06-30 11:59:59.999,144912109.23126230,155033,899.51326000,55381011.17001400,0
2024-06-30 12:00:00,61560.00000000,61860.00000000,61346.00000000,61717.90000000,2664.88075000,2024-06-30 15:59:59.999,164233225.47678480,154600,1105.39227000,68140012.10247860,0
2024-06-30 16:00:00,61717.90000000,62109.81000000,61590.01000000,62026.83000000,2493.15916000,2024-06-30 19:59:59.999,154183170.40524180,152124,1292.93938000,79990397.52851610,0
2024-06-30 20:00:00,62026.83000000,63058.76000000,61835.20000000,62772.01000000,4864.74770000,2024-06-30 23:59:59.999,304147578.73572920,322829,2496.21430000,156065717.42222930,0
2024-07-01 00:00:00,62772.01000000,63818.33000000,62573.32000000,63437.69000000,6859.32328000,2024-07-01 03:59:59.999,434773755.33824160,340666,3618.41462000,229321518.49481460,0
2024-07-01 04:00:00,63437.69000000,63466.92000000,63223.20000000,63277.84000000,1948.86897000,2024-07-01 07:59:59.999,123474324.80541780,144312,829.11609000,52533549.97564430,0
2024-07-01 08:00:00,63277.84000000,63314.99000000,62593.07000000,62662.09000000,3745.11478000,2024-07-01 11:59:59.999,235550499.80059550,232527,1672.18766000,105150986.47587290,0
2024-07-01 12:00:00,62662.09000000,63166.11000000,62497.20000000,63132.90000000,4514.70610000,2024-07-01 15:59:59.999,283647598.42195630,315417,2398.30950000,150685570.22357640,0
2024-07-01 16:00:00,63132.90000000,63861.76000000,62966.77000000,63226.78000000,5479.95754000,2024-07-01 19:59:59.999,347426513.34980860,300969,2928.24527000,185646485.91155160,0
2024-07-01 20:00:00,63226.78000000,63423.48000000,62804.60000000,62899.99000000,1999.13471000,2024-07-01 23:59:59.999,126108121.95411470,127617,942.33340000,59447662.75409950,0
2024-07-02 00:00:00,62900.00000000,63288.83000000,62787.42000000,63138.67000000,1678.91798000,2024-07-02 03:59:59.999,105779358.97430560,148281,864.49409000,54471369.57841980,0
2024-07-02 04:00:00,63138.68000000,63245.80000000,62580.00000000,62629.99000000,2518.53154000,2024-07-02 07:59:59.999,158355563.89492850,150077,1164.51384000,73218727.56808640,0
2024-07-02 08:00:00,62630.00000000,62866.20000000,62401.23000000,62832.01000000,4139.03014000,2024-07-02 11:59:59.999,259351553.11196250,205669,2145.55498000,134448565.70186040,0
2024-07-02 12:00:00,62832.01000000,63152.00000000,61823.74000000,61948.08000000,5966.58949000,2024-07-02 15:59:59.999,372303804.01362150,375803,3014.01543000,188103677.75730880,0
2024-07-02 16:00:00,61948.08000000,62368.81000000,61806.28000000,61939.10000000,2841.63377000,2024-07-02 19:59:59.999,176393987.30376440,281033,1485.49447000,92193990.65364220,0
2024-07-02 20:00:00,61939.10000000,62181.24000000,61875.55000000,62135.47000000,1428.41583000,2024-07-02 23:59:59.999,88608065.31897710,147953,779.10650000,48326885.32066490,0
2024-07-03 00:00:00,62135.46000000,62285.94000000,60600.00000000,60987.99000000,5145.57685000,2024-07-03 03:59:59.999,316093826.18350220,339116,2190.06452000,134530494.85894400,0
2024-07-03 04:00:00,60988.00000000,61181.84000000,60816.00000000,60870.01000000,2356.60300000,2024-07-03 07:59:59.999,143699171.31989100,160480,1122.68733000,68458677.13536540,0
2024-07-03 08:00:00,60870.01000000,60978.19000000,59600.00000000,60386.01000000,8846.07874000,2024-07-03 11:59:59.999,534817670.11672690,426992,3981.98167000,240661630.36966630,0
2024-07-03 12:00:00,60386.01000000,60740.20000000,59752.29000000,60186.25000000,7199.97498000,2024-07-03 15:59:59.999,433823156.73391760,401897,3634.49671000,219011766.66585990,0
2024-07-03 16:00:00,60186.25000000,60655.56000000,59666.00000000,59671.10000000,4933.93774000,2024-07-03 19:59:59.999,297196175.99946180,293155,2293.34514000,138174225.52118710,0
2024-07-03 20:00:00,59671.11000000,60374.82000000,59400.00000000,60208.58000000,3677.93996000,2024-07-03 23:59:59.999,220271232.55315760,217732,1832.87955000,109794945.12282560,0
2024-07-04 00:00:00,60208.57000000,60498.19000000,57800.01000000,59102.00000000,13491.78125000,2024-07-04 03:59:59.999,795033437.90988160,661619,6204.99445000,365456415.20793730,0
2024-07-04 04:00:00,59102.00000000,59150.00000000,58104.00000000,58219.99000000,4995.15301000,2024-07-04 07:59:59.999,293224630.53923180,265818,2181.67690000,128106612.82638800,0
2024-07-04 08:00:00,58219.99000000,58506.18000000,56952.00000000,57761.94000000,13240.07067000,2024-07-04 11:59:59.999,763620812.07698950,486641,5839.90471000,336879497.52754200,0
2024-07-04 12:00:00,57761.95000000,58350.19000000,56771.00000000,58140.00000000,12117.63525000,2024-07-04 15:59:59.999,694974758.37434770,508809,5947.07779000,341146538.14717080,0
2024-07-04 16:00:00,58140.00000000,58676.24000000,57752.27000000,58283.62000000,5009.28193000,2024-07-04 19:59:59.999,291545864.80274980,268481,2381.71767000,138642211.28636220,0
2024-07-04 20:00:00,58283.62000000,58813.13000000,56866.00000000,57050.01000000,5714.85065000,2024-07-04 23:59:59.999,330220252.54044810,331868,2427.61670000,140278333.68502140,0
2024-07-05 00:00:00,57050.02000000,57546.00000000,55000.00000000,55227.99000000,18842.91117000,2024-07-05 03:59:59.999,1059638273.97008150,968870,8381.28514000,471432152.17260380,0
2024-07-05 04:00:00,55228.00000000,55356.42000000,53485.93000000,54415.05000000,18348.50944000,2024-07-05 07:59:59.999,996801375.15352730,728782,8829.50505000,479672837.20496700,0
2024-07-05 08:00:00,54415.04000000,55650.00000000,53900.00000000,55486.50000000,14058.05864000,2024-07-05 11:59:59.999,770487207.47238510,591527,6524.51542000,357651687.91492450,0
2024-07-05 12:00:00,55486.51000000,56678.19000000,54828.52000000,56662.00000000,16600.37842000,2024-07-05 15:59:59.999,925227857.05510790,673738,8085.25186000,450778174.33830650,0
2024-07-05 16:00:00,56662.99000000,57040.02000000,55779.33000000,56465.42000000,10590.10229000,2024-07-05 19:59:59.999,598369659.98346130,595198,4740.90566000,267919026.02223410,0
2024-07-05 20:00:00,56465.41000000,56866.00000000,56315.00000000,56628.79000000,2908.28760000,2024-07-05 23:59:59.999,164515709.90195180,191140,1365.18849000,77228126.86364620,0
2024-07-06 00:00:00,56628.79000000,56998.00000000,56170.50000000,56410.00000000,4430.41318000,2024-07-06 03:59:59.999,250230752.43376480,274024,1866.16473000,105425731.03446080,0
2024-07-06 04:00:00,56409.99000000,56683.90000000,56018.00000000,56606.00000000,3090.15552000,2024-07-06 07:59:59.999,174279415.61802130,210809,1780.59982000,100428359.06883810,0
2024-07-06 08:00:00,56606.00000000,56876.33000000,56436.78000000,56731.42000000,2361.38025000,2024-07-06 11:59:59.999,133783804.60729770,208905,1096.87876000,62148369.01074590,0
2024-07-06 12:00:00,56731.42000000,57441.10000000,56500.00000000,57317.98000000,4879.13871000,2024-07-06 15:59:59.999,277952666.74078790,256404,2694.51826000,153538742.39012140,0
2024-07-06 16:00:00,57317.99000000,58113.00000000,57185.76000000,57857.99000000,4272.51181000,2024-07-06 19:59:59.999,246994015.76228450,256228,2316.93418000,133939063.36458950,0
2024-07-06 20:00:00,57857.99000000,58475.00000000,57806.92000000,58230.13000000,2617.71611000,2024-07-06 23:59:59.999,152158078.27354670,204695,1328.40826000,77243746.67871710,0
2024-07-07 00:00:00,58230.13000000,58449.46000000,57838.00000000,57963.45000000,3130.97845000,2024-07-07 03:59:59.999,181922727.48715660,211956,1463.97614000,85097249.79181390,0
2024-07-07 04:00:00,57963.46000000,58007.87000000,57073.36000000,57369.99000000,3555.09321000,2024-07-07 07:59:59.999,204727081.51778190,226999,1560.83665000,89859837.87313480,0
2024-07-07 08:00:00,57369.99000000,57911.71000000,57350.94000000,57460.00000000,2240.99923000,2024-07-07 11:59:59.999,129000494.91268140,169503,1139.82290000,65619385.64830070,0
2024-07-07 12:00:00,57460.00000000,57631.02000000,56563.46000000,56825.42000000,4001.28632000,2024-07-07 15:59:59.999,227805578.42491340,285243,2141.67696000,121913949.04846830,0
2024-07-07 16:00:00,56825.42000000,57392.00000000,56755.55000000,57151.10000000,1983.16539000,2024-07-07 19:59:59.999,113202900.02761680,165935,1029.30128000,58757594.98123030,0
2024-07-07 20:00:00,57151.10000000,57319.10000000,55724.37000000,55857.81000000,4207.41658000,2024-07-07 23:59:59.999,237476970.08271880,229593,1746.05479000,98582361.59261500,0
2024-07-08 00:00:00,55857.81000000,56023.07000000,54260.16000000,55160.01000000,11551.58728000,2024-07-08 03:59:59.999,635648234.03221370,552631,5149.38793000,283446463.24682430,0
2024-07-08 04:00:00,55160.00000000,55900.00000000,54963.62000000,55852.01000000,4404.65688000,2024-07-08 07:59:59.999,244573513.44935740,379541,2345.99679000,130281222.22712930,0
2024-07-08 08:00:00,55852.00000000,58236.73000000,55741.11000000,57154.01000000,11849.73420000,2024-07-08 11:59:59.999,678365772.44869800,575076,5976.62345000,342015140.28620900,0
2024-07-08 12:00:00,57154.01000000,57621.10000000,54800.00000000,55761.52000000,12916.02666000,2024-07-08 15:59:59.999,726827899.16022120,630735,6590.65262000,371238157.15467850,0
2024-07-08 16:00:00,55761.52000000,56574.99000000,55425.74000000,56477.31000000,4703.86519000,2024-07-08 19:59:59.999,263811768.87465390,238302,2576.95664000,144580981.31012660,0
2024-07-08 20:00:00,56477.30000000,56971.94000000,56200.00000000,56714.62000000,2664.33469000,2024-07-08 23:59:59.999,150715513.41036690,178104,1324.28941000,74935846.98682450,0
2024-07-09 00:00:00,56714.61000000,57362.66000000,56289.45000000,57168.36000000,4128.26169000,2024-07-09 03:59:59.999,234558554.70351510,226341,2265.46844000,128758571.15541830,0
2024-07-09 04:00:00,57168.36000000,57754.00000000,57011.50000000,57116.84000000,4342.95753000,2024-07-09 07:59:59.999,249012199.53620590,245411,2057.66913000,118004670.38816190,0
2024-07-09 08:00:00,57116.84000000,57900.00000000,57024.01000000,57428.01000000,3810.42794000,2024-07-09 11:59:59.999,219192207.42343960,261506,1950.02465000,112170575.87986340,0
2024-07-09 12:00:00,57428.01000000,58131.09000000,56903.00000000,57477.01000000,8788.77381000,2024-07-09 15:59:59.999,504499505.82924070,518853,4348.77642000,249721218.41409790,0
2024-07-09 16:00:00,57477.00000000,58296.00000000,57362.08000000,57862.01000000,4164.82920000,2024-07-09 19:59:59.999,240492590.54556580,295474,2267.01332000,130949261.52326170,0
2024-07-09 20:00:00,57862.01000000,58260.00000000,57704.30000000,58050.00000000,2496.95771000,2024-07-09 23:59:59.999,144596263.61741990,210108,1254.29805000,72645039.38854020,0
2024-07-10 00:00:00,58050.00000000,58208.00000000,57309.09000000,58180.01000000,2762.23260000,2024-07-10 03:59:59.999,159580410.11465710,218663,1269.92404000,73381539.31346110,0
2024-07-10 04:00:00,58180.00000000,59470.00000000,58180.00000000,58977.99000000,6066.49390000,2024-07-10 07:59:59.999,357818730.50780670,387856,3172.90609000,187060402.53627460,0
